Code_commune_INSEE;Nom_commune;Code_postal;Libelle_acheminement;Ligne_5
80834;YZENGREMER;80520;YZENGREMER;
81002;AIGUEFONDE;81200;AIGUEFONDE;
81006;ALGANS;81470;ALGANS;
81007;ALOS;81140;ALOS;
81011;AMBRES;81500;AMBRES;
81012;ANDILLAC;81140;ANDILLAC;
11113;CUCUGNAN;11350;CUCUGNAN;
11117;DAVEJEAN;11330;DAVEJEAN;
11124;DURBAN CORBIERES;11360;DURBAN CORBIERES;
11127;ESCOULOUBRE;11140;ESCOULOUBRE;
11131;FA;11260;FA;
11134;FAJAC LA RELENQUE;11410;FAJAC LA RELENQUE;
11135;LA FAJOLLE;11140;LA FAJOLLE;
11141;FERRAN;11240;FERRAN;
11154;FOURNES CABARDES;11600;FOURNES CABARDES;
11157;FRAISSE DES CORBIERES;11360;FRAISSE DES CORBIERES;
11158;GAJA ET VILLEDIEU;11300;GAJA ET VILLEDIEU;
11160;GALINAGUES;11140;GALINAGUES;
11163;GINCLA;11140;GINCLA;
11168;GRANES;11500;GRANES;
11174;LES ILHES;11380;LES ILHES;
11195;LAURABUC;11400;LAURABUC;
11202;LEUCATE;11370;LEUCATE;PORT LEUCATE
11211;MAGRIE;11300;MAGRIE;
11213;MAISONS;11330;MAISONS;
11216;MALVIES;11300;MALVIES;
11218;MARQUEIN;11410;MARQUEIN;
11230;MERIAL;11140;MERIAL;
11238;MOLLEVILLE;11410;MOLLEVILLE;
11246;MONTGRADAIL;11240;MONTGRADAIL;
11257;MONZE;11800;MONZE;
11260;MOUTHOUMET;11330;MOUTHOUMET;
11266;PORT LA NOUVELLE;11210;PORT LA NOUVELLE;
11274;PAULIGNE;11300;PAULIGNE;
11275;PAYRA SUR L HERS;11410;PAYRA SUR L HERS;
11277;PECHARIC ET LE PY;11420;PECHARIC ET LE PY;
11283;PEYREFITTE SUR L HERS;11420;PEYREFITTE SUR L HERS;
11284;PEYRENS;11400;PEYRENS;
11295;PORTEL DES CORBIERES;11490;PORTEL DES CORBIERES;
11299;PREIXAN;11250;PREIXAN;
11301;PUICHERIC;11700;PUICHERIC;
11303;PUIVERT;11230;PUIVERT;
11304;QUILLAN;11500;QUILLAN;BRENAC
11307;RAISSAC D AUDE;11200;RAISSAC D AUDE;
11308;RAISSAC SUR LAMPY;11170;RAISSAC SUR LAMPY;
11314;RIEUX EN VAL;11220;RIEUX EN VAL;
11315;RIEUX MINERVOIS;11160;RIEUX MINERVOIS;
11317;RODOME;11140;RODOME;
11325;ROUFFIAC D AUDE;11250;ROUFFIAC D AUDE;
11330;RUSTIQUES;11800;RUSTIQUES;
11332;ST ANDRE DE ROQUELONGUE;11200;ST ANDRE DE ROQUELONGUE;
11335;STE COLOMBE SUR GUETTE;11140;STE COLOMBE SUR GUETTE;
11348;ST JULIEN DE BRIOLA;11270;ST JULIEN DE BRIOLA;
11350;ST JUST ET LE BEZU;11500;ST JUST ET LE BEZU;
11366;STE VALIERE;11120;STE VALIERE;
11367;SAISSAC;11310;SAISSAC;
11370;SALLES D AUDE;11110;SALLES D AUDE;
11371;SALLES SUR L HERS;11410;SALLES SUR L HERS;
11386;TALAIRAN;11220;TALAIRAN;
11388;TERMES;11330;TERMES;
11390;THEZAN DES CORBIERES;11200;THEZAN DES CORBIERES;
11410;VILLALIER;11600;VILLALIER;
11413;VILLARDONNEL;11600;VILLARDONNEL;
11421;VILLEDAIGNE;11200;VILLEDAIGNE;
11428;VILLEMAGNE;11310;VILLEMAGNE;
11430;VILLENEUVE LA COMPTAL;11400;VILLENEUVE LA COMPTAL;
11436;VILLESEQUE DES CORBIERES;11360;VILLESEQUE DES CORBIERES;
11438;VILLESISCLE;11150;VILLESISCLE;
11440;VILLETRITOULS;11220;VILLETRITOULS;
11441;VINASSAN;11110;VINASSAN;
12001;AGEN D AVEYRON;12630;AGEN D AVEYRON;
12002;AGUESSAC;12520;AGUESSAC;
12006;ALRANCE;12430;ALRANCE;
12022;LA BASTIDE PRADINES;12490;LA BASTIDE PRADINES;
12031;BOURNAZEL;12390;BOURNAZEL;
12032;BOUSSAC;12160;BOUSSAC;
12038;BROUSSE LE CHATEAU;12480;BROUSSE LE CHATEAU;
12041;CABANES;12800;CABANES;
12047;CAMPAGNAC;12560;CAMPAGNAC;
12048;CAMPOURIEZ;12140;CAMPOURIEZ;BANHARS
40030;BAUDIGNAN;40310;BAUDIGNAN;
40035;BENESSE LES DAX;40180;BENESSE LES DAX;
40036;BENESSE MAREMNE;40230;BENESSE MAREMNE;
40042;BIARROTTE;40390;BIARROTTE;
40046;BISCARROSSE;40600;BISCARROSSE;BISCARROSSE PLAGE
40047;BONNEGARDE;40330;BONNEGARDE;
40057;BUANES;40320;BUANES;
40058;CACHEN;40120;CACHEN;
40065;CAPBRETON;40130;CAPBRETON;
40076;CAUNA;40500;CAUNA;
40081;CERE;40090;CERE;
40085;COMMENSACQ;40210;COMMENSACQ;
40087;CREON D ARMAGNAC;40240;CREON D ARMAGNAC;
40097;EUGENIE LES BAINS;40320;EUGENIE LES BAINS;
40098;EYRES MONCUBE;40500;EYRES MONCUBE;
40100;LE FRECHE;40190;LE FRECHE;
40102;GABARRET;40310;GABARRET;
40106;GARREY;40180;GARREY;
40132;LABATUT;40300;LABATUT;
40135;LABRIT;40420;LABRIT;
40141;LAHOSSE;40250;LAHOSSE;
40142;LALUQUE;40465;LALUQUE;
40144;LARBEY;40250;LARBEY;
40158;LOSSE;40240;LOSSE;
40181;MESSANGES;40660;MESSANGES;
40184;MIMIZAN;40200;MIMIZAN;
40185;MIRAMONT SENSACQ;40320;MIRAMONT SENSACQ;
40195;MONTGAILLARD;40500;MONTGAILLARD;
40211;ORIST;40300;ORIST;
40215;OUSSE SUZAN;40110;OUSSE SUZAN;
40218;PARLEBOSCQ;40310;PARLEBOSCQ;
40219;PAYROS CAZAUTETS;40320;PAYROS CAZAUTETS;
40224;PEYREHORADE;40300;PEYREHORADE;
40237;PRECHACQ LES BAINS;40465;PRECHACQ LES BAINS;
40247;ST AGNET;40800;ST AGNET;
40261;ST GEOURS DE MAREMNE;40230;ST GEOURS DE MAREMNE;
40263;ST JEAN DE LIER;40380;ST JEAN DE LIER;
40269;ST LON LES MINES;40300;ST LON LES MINES;
40270;ST LOUBOUER;40320;ST LOUBOUER;
40274;ST MARTIN D ONEY;40090;ST MARTIN D ONEY;
40276;ST MICHEL ESCALUS;40550;ST MICHEL ESCALUS;
40277;ST PANDELON;40180;ST PANDELON;
40279;ST PAUL LES DAX;40990;ST PAUL LES DAX;
40280;ST PERDON;40090;ST PERDON;
40283;ST VINCENT DE PAUL;40990;ST VINCENT DE PAUL;
40288;SARBAZAN;40120;SARBAZAN;
40307;SORE;40430;SORE;
40308;SORT EN CHALOSSE;40180;SORT EN CHALOSSE;
40316;TILH;40360;TILH;
40319;TRENSACQ;40630;TRENSACQ;
40320;UCHACQ ET PARENTIS;40090;UCHACQ ET PARENTIS;
40324;VICQ D AURIBAT;40380;VICQ D AURIBAT;
41010;AZE;41100;AZE;
41015;BEAUVILLIERS;41290;BEAUVILLIERS;
41030;CELLE;41360;CELLE;
41034;CHAMBORD;41250;CHAMBORD;
41039;LA CHAPELLE ST MARTIN EN PLAINE;41500;LA CHAPELLE ST MARTIN EN PLAINE;
41040;LA CHAPELLE VENDOMOISE;41330;LA CHAPELLE VENDOMOISE;
41053;CHOUE;41170;CHOUE;
41057;CONAN;41290;CONAN;
41059;CONTRES;41700;CONTRES;
41062;COUDDES;41700;COUDDES;
41069;COUR SUR LOIRE;41500;COUR SUR LOIRE;
41070;COUTURE SUR LOIR;41800;COUTURE SUR LOIR;
41093;FRANCAY;41190;FRANCAY;
41108;LANCOME;41190;LANCOME;
41109;LANDES LE GAULOIS;41190;LANDES LE GAULOIS;
41115;LIGNIERES;41160;LIGNIERES;
41120;LUNAY;41360;LUNAY;
41124;MARCILLY EN BEAUCE;41100;MARCILLY EN BEAUCE;
41131;MAZANGE;41100;MAZANGE;
41134;MENARS;41500;MENARS;
41139;MEUSNES;41130;MEUSNES;
41141;MOISY;41160;MOISY;
41142;VALENCISSE;41190;VALENCISSE;MOLINEUF
41143;MONDOUBLEAU;41170;MONDOUBLEAU;
41149;MONTOIRE SUR LE LOIR;41800;MONTOIRE SUR LE LOIR;
41149;MONTOIRE SUR LE LOIR;41800;MONTOIRE SUR LE LOIR;ST QUENTIN LES TROO
41151;MONTRICHARD VAL DE CHER;41400;MONTRICHARD VAL DE CHER;
41158;NAVEIL;41100;NAVEIL;
41159;NEUNG SUR BEUVRON;41210;NEUNG SUR BEUVRON;
41160;NEUVY;41250;NEUVY;
41170;OUCHAMPS;41120;OUCHAMPS;
41172;OUZOUER LE DOYEN;41160;OUZOUER LE DOYEN;
41173;BEAUCE LA ROMAINE;41240;BEAUCE LA ROMAINE;MEMBROLLES
41173;BEAUCE LA ROMAINE;41240;BEAUCE LA ROMAINE;VERDES
41174;PERIGNY;41100;PERIGNY;
41192;LES ROCHES L EVEQUE;41800;LES ROCHES L EVEQUE;
41213;ST GOURGON;41310;ST GOURGON;
41220;ST LAURENT NOUAN;41220;ST LAURENT NOUAN;
41224;ST MARC DU COR;41170;ST MARC DU COR;
41229;ST ROMAIN SUR CHER;41140;ST ROMAIN SUR CHER;
41236;SASNIERES;41310;SASNIERES;
41240;SEILLAC;41150;SEILLAC;
41254;LE TEMPLE;41170;LE TEMPLE;
41256;THEILLAY;41300;THEILLAY;
41257;THENAY;41400;THENAY;
41259;THORE LA ROCHETTE;41100;THORE LA ROCHETTE;
41284;VILLENEUVE FROUVILLE;41290;VILLENEUVE FROUVILLE;
41289;VILLERMAIN;41240;VILLERMAIN;
64296;LACADEE;64300;LACADEE;
64305;LAHONTAN;64270;LAHONTAN;
64311;LANNECAUBE;64350;LANNECAUBE;
64312;LANNEPLAA;64300;LANNEPLAA;
64316;LARRAU;64560;LARRAU;
64320;LARUNS;64440;LARUNS;EAUX CHAUDES
64322;LASSE;64220;LASSE;
64323;LASSERRE;64350;LASSERRE;
64331;LEMBEYE;64350;LEMBEYE;
64334;LEREN;64270;LEREN;
64336;LESCUN;64490;LESCUN;
64339;LESTELLE BETHARRAM;64800;LESTELLE BETHARRAM;
64340;LICHANS SUNHAR;64470;LICHANS SUNHAR;
64346;LOMBIA;64160;LOMBIA;
64348;LONS;64140;LONS;
64360;LURBE ST CHRISTAU;64660;LURBE ST CHRISTAU;
64364;MACAYE;64240;MACAYE;
64366;MASCARAAS HARON;64330;MASCARAAS HARON;
64374;MAZEROLLES;64230;MAZEROLLES;
64378;MENDITTE;64130;MENDITTE;
64380;MERACQ;64410;MERACQ;
64385;MIOSSENS LANUSSE;64450;MIOSSENS LANUSSE;
64390;MONCAUP;64350;MONCAUP;
64396;MONT;64300;MONT;ARANCE
64405;MORLAAS;64160;MORLAAS;
64406;MORLANNE;64370;MORLANNE;
64411;MUSCULDY;64130;MUSCULDY;
64413;NARCASTET;64510;NARCASTET;
64420;OGENNE CAMPTORT;64190;OGENNE CAMPTORT;
64422;OLORON STE MARIE;64400;OLORON STE MARIE;
64426;ORIN;64400;ORIN;
64427;ORION;64390;ORION;
64430;ORTHEZ;64300;ORTHEZ;STE SUZANNE
64438;OUILLON;64160;OUILLON;
64444;PARDIES PIETAT;64800;PARDIES PIETAT;
64445;PAU;64000;PAU;
64448;POEY DE LESCAR;64230;POEY DE LESCAR;
64451;PONSON DEBAT POUTS;64460;PONSON DEBAT POUTS;
64456;POULIACQ;64410;POULIACQ;
64470;ST ARMOU;64160;ST ARMOU;
64482;ST JAMMES;64160;ST JAMMES;
64486;ST JEAN POUDGE;64330;ST JEAN POUDGE;
64489;ST MARTIN D ARBEROUE;64640;ST MARTIN D ARBEROUE;
64490;ST MARTIN D ARROSSA;64780;ST MARTIN D ARROSSA;
64499;SALIES DE BEARN;64270;SALIES DE BEARN;
64500;SALLES MONGISCARD;64300;SALLES MONGISCARD;
64501;SALLESPISSE;64300;SALLESPISSE;
64510;SAULT DE NAVAILLES;64300;SAULT DE NAVAILLES;
64511;SAUVAGNON;64230;SAUVAGNON;
64517;SEMEACQ BLACHON;64350;SEMEACQ BLACHON;
64528;SUHESCUN;64780;SUHESCUN;
64534;TARON SADIRAC VIELLENAVE;64330;TARON SADIRAC VIELLENAVE;
64539;UHART MIXE;64120;UHART MIXE;
64541;URDES;64370;URDES;
64544;UROST;64160;UROST;
64545;URRUGNE;64122;URRUGNE;
64546;URT;64240;URT;
64548;UZAN;64370;UZAN;
64552;VIALER;64330;VIALER;
64556;VIELLESEGURE;64150;VIELLESEGURE;
64560;VIVEN;64450;VIVEN;
65005;ALLIER;65360;ALLIER;
65011;LES ANGLES;65100;LES ANGLES;
65016;ANTIST;65200;ANTIST;
65017;ARAGNOUET;65170;ARAGNOUET;
65018;ARBEOST;65560;ARBEOST;
65022;ARCIZANS DESSUS;65400;ARCIZANS DESSUS;
65024;ARGELES BAGNERES;65200;ARGELES BAGNERES;
65025;ARGELES GAZOST;65400;ARGELES GAZOST;
65026;ARIES ESPENAN;65230;ARIES ESPENAN;
65028;ARNE;65670;ARNE;
65032;ARRENS MARSOUS;65400;ARRENS MARSOUS;
65036;ARTALENS SOUIN;65400;ARTALENS SOUIN;
65040;ASPIN EN LAVEDAN;65100;ASPIN EN LAVEDAN;
65045;AUCUN;65400;AUCUN;
65049;AURIEBAT;65700;AURIEBAT;
65050;AVAJAN;65240;AVAJAN;
65066;BARRANCOUEU;65240;BARRANCOUEU;
65074;BAZORDAN;65670;BAZORDAN;
65090;BETPOUY;65230;BETPOUY;
65093;BIZE;65150;BIZE;
65097;BONREPOS;65330;BONREPOS;
65099;BORDERES LOURON;65590;BORDERES LOURON;
65102;BOUILH DEVANT;65140;BOUILH DEVANT;
65105;BOURG DE BIGORRE;65130;BOURG DE BIGORRE;
65110;BUGARD;65220;BUGARD;
65116;CADEAC;65240;CADEAC;
65117;CADEILHAN TRACHERE;65170;CADEILHAN TRACHERE;
65123;CAMPAN;65710;CAMPAN;ARTIGUES CAMPAN
65124;CAMPARAN;65170;CAMPARAN;
65126;CAMPUZAN;65230;CAMPUZAN;
65133;CASTERA LOU;65350;CASTERA LOU;
65139;CAZARILH;65370;CAZARILH;
65147;CIEUTAT;65200;CIEUTAT;
65166;ESPECHE;65130;ESPECHE;
65175;FERRERE;65370;FERRERE;
65178;FRECHEDE;65220;FRECHEDE;
65186;GAUDENT;65370;GAUDENT;
65190;GAZAVE;65250;GAZAVE;
65192;GAVARNIE GEDRE;65120;GAVARNIE GEDRE;
61173;FONTENAI SUR ORNE;61200;FONTENAI SUR ORNE;
61190;GINAI;61310;GINAI;
61193;LA GONFRIERE;61550;LA GONFRIERE;
61199;HABLOVILLE;61210;HABLOVILLE;
61209;JOUE DU BOIS;61320;JOUE DU BOIS;
61218;LA LANDE PATRY;61100;LA LANDE PATRY;
61230;LONGNY LES VILLAGES;61290;LONGNY LES VILLAGES;NEUILLY SUR EURE
61240;MACE;61500;MACE;
61256;MEDAVY;61570;MEDAVY;
61264;MENIL FROGER;61240;MENIL FROGER;
61265;MENIL GONDOUIN;61210;MENIL GONDOUIN;
61275;LE MERLERAULT;61240;LE MERLERAULT;
61277;LA MESNIERE;61560;LA MESNIERE;
61278;MESSEI;61440;MESSEI;
61286;MONTGAUDRY;61360;MONTGAUDRY;
61298;MOULINS SUR ORNE;61200;MOULINS SUR ORNE;
61299;MOUSSONVILLIERS;61190;MOUSSONVILLIERS;
61301;NEAUPHE SOUS ESSAI;61500;NEAUPHE SOUS ESSAI;
61309;PERCHE EN NOCE;61340;PERCHE EN NOCE;ST AUBIN DES GROIS
61315;OMMEEL;61160;OMMEEL;
61324;PASSAIS VILLAGES;61350;PASSAIS VILLAGES;ST SIMEON
61326;PERROU;61700;PERROU;
61339;PUTANGES LE LAC;61210;PUTANGES LE LAC;LES ROTOURS
61339;PUTANGES LE LAC;61210;PUTANGES LE LAC;MENIL JEAN
61339;PUTANGES LE LAC;61210;PUTANGES LE LAC;PUTANGES PONT ECREPIN
61341;ECOUVES;61250;ECOUVES;RADON
61350;LA ROCHE MABILE;61420;LA ROCHE MABILE;
61372;ST CENERI LE GEREI;61250;ST CENERI LE GEREI;
61383;ST DIDIER SOUS ECOUVES;61320;ST DIDIER SOUS ECOUVES;
61384;ST ELLIER LES BOIS;61320;ST ELLIER LES BOIS;
61392;ST GERMAIN D AUNAY;61470;ST GERMAIN D AUNAY;
61393;ST GERMAIN DE CLAIREFEUILLE;61240;ST GERMAIN DE CLAIREFEUILLE;
61394;ST GERMAIN DE LA COUDRE;61130;ST GERMAIN DE LA COUDRE;
61396;ST GERMAIN DE MARTIGNY;61560;ST GERMAIN DE MARTIGNY;
61402;ST HILAIRE DE BRIOUZE;61220;ST HILAIRE DE BRIOUZE;
61411;ST JOUIN DE BLAVOU;61360;ST JOUIN DE BLAVOU;
61415;ST LEGER SUR SARTHE;61170;ST LEGER SUR SARTHE;
61416;ST LEONARD DES PARCS;61390;ST LEONARD DES PARCS;
61425;ST MARTIN DES PEZERITS;61380;ST MARTIN DES PEZERITS;
61440;ST OUEN SUR ITON;61300;ST OUEN SUR ITON;
61442;ST PATRICE DU DESERT;61600;ST PATRICE DU DESERT;
61450;ST QUENTIN DE BLAVOU;61360;ST QUENTIN DE BLAVOU;
61452;ST ROCH SUR EGRENNE;61350;ST ROCH SUR EGRENNE;
61457;ST SYMPHORIEN DES BRUYERES;61300;ST SYMPHORIEN DES BRUYERES;
61459;SAIRES LA VERRERIE;61220;SAIRES LA VERRERIE;
61463;LES MONTS D ANDAINE;61600;LES MONTS D ANDAINE;LA SAUVAGERE
61463;LES MONTS D ANDAINE;61600;LES MONTS D ANDAINE;ST MAURICE DU DESERT
61464;SEES;61500;SEES;
61467;SEMALLE;61250;SEMALLE;
61473;SEVRAI;61150;SEVRAI;
61486;TINCHEBRAY BOCAGE;61800;TINCHEBRAY BOCAGE;
61491;TOUROUVRE AU PERCHE;61190;TOUROUVRE AU PERCHE;LIGNEROLLES
61491;TOUROUVRE AU PERCHE;61190;TOUROUVRE AU PERCHE;RANDONNAI
61496;UROU ET CRENNES;61200;UROU ET CRENNES;
61497;VALFRAMBERT;61250;VALFRAMBERT;
61501;VERRIERES;61110;VERRIERES;
61502;VIDAI;61360;VIDAI;
61503;VIEUX PONT;61150;VIEUX PONT;
62003;ACHEVILLE;62320;ACHEVILLE;
62008;ACQUIN WESTBECOURT;62380;ACQUIN WESTBECOURT;WESTBECOURT
62011;AGNEZ LES DUISANS;62161;AGNEZ LES DUISANS;
62014;AIRE SUR LA LYS;62120;AIRE SUR LA LYS;
62016;AIRON ST VAAST;62180;AIRON ST VAAST;
62019;AIX NOULETTE;62160;AIX NOULETTE;
62036;ANVIN;62134;ANVIN;
62040;ARQUES;62510;ARQUES;
62041;ARRAS;62000;ARRAS;
62045;AUBIGNY EN ARTOIS;62690;AUBIGNY EN ARTOIS;
62053;AUDINCTHUN;62560;AUDINCTHUN;
62068;AYETTE;62116;AYETTE;
62074;BAILLEULVAL;62123;BAILLEULVAL;
62078;BALINGHEM;62610;BALINGHEM;
62081;BARALLE;62860;BARALLE;
62086;BAVINCOURT;62158;BAVINCOURT;L ARBRET
62087;BAYENGHEM LES EPERLECQUES;62910;BAYENGHEM LES EPERLECQUES;
62088;BAYENGHEM LES SENINGHEM;62380;BAYENGHEM LES SENINGHEM;
62095;BEAUMETZ LES AIRE;62960;BEAUMETZ LES AIRE;
62096;BEAUMETZ LES CAMBRAI;62124;BEAUMETZ LES CAMBRAI;
62101;BEAUVOIS;62130;BEAUVOIS;
62103;BEHAGNIES;62121;BEHAGNIES;
62113;BERLES MONCHEL;62690;BERLES MONCHEL;
62118;BETHONSART;62690;BETHONSART;
62124;BEUTIN;62170;BEUTIN;
62125;BEUVREQUEN;62250;BEUVREQUEN;
62129;BIEFVILLERS LES BAPAUME;62450;BIEFVILLERS LES BAPAUME;
62135;BLAIRVILLE;62173;BLAIRVILLE;
62137;BLANGERVAL BLANGERMONT;62270;BLANGERVAL BLANGERMONT;BLANGERMONT
62138;BLANGY SUR TERNOISE;62770;BLANGY SUR TERNOISE;
62147;BOIRY STE RICTRUDE;62175;BOIRY STE RICTRUDE;
62152;BOISLEUX ST MARC;62175;BOISLEUX ST MARC;
62155;BONNINGUES LES ARDRES;62890;BONNINGUES LES ARDRES;
62167;BOURSIN;62132;BOURSIN;
62169;BOUVELINGHEM;62380;BOUVELINGHEM;
62171;BOYAVAL;62134;BOYAVAL;
62181;BUCQUOY;62116;BUCQUOY;
62185;BULLECOURT;62128;BULLECOURT;
62190;BUSNES;62350;BUSNES;
62193;CALAIS;62100;CALAIS;
62196;LA CALOTTERIE;62170;LA CALOTTERIE;
62198;CAMBLIGNEUL;62690;CAMBLIGNEUL;
68167;KIRCHBERG;68290;KIRCHBERG;
68177;LAUTENBACH;68610;LAUTENBACH;
68177;LAUTENBACH;68610;LAUTENBACH;MARKSTEIN
68182;LEYMEN;68220;LEYMEN;
68189;LOGELHEIM;68280;LOGELHEIM;
68199;MALMERSPACH;68550;MALMERSPACH;
68201;MASEVAUX NIEDERBRUCK;68290;MASEVAUX NIEDERBRUCK;NIEDERBRUCK
68204;METZERAL;68380;METZERAL;
68217;MOOSCH;68690;MOOSCH;
68218;MORSCHWILLER LE BAS;68790;MORSCHWILLER LE BAS;
68221;MUESPACH;68640;MUESPACH;MOYEN MUESPACH
68224;MULHOUSE;68200;MULHOUSE;DORNACH
68226;MUNSTER;68140;MUNSTER;
68229;MURBACH;68530;MURBACH;
68237;NIEDERMORSCHWIHR;68230;NIEDERMORSCHWIHR;
68238;NIFFER;68680;NIFFER;
68240;ILLTAL;68960;ILLTAL;OBERDORF
68242;OBERHERGHEIM;68127;OBERHERGHEIM;
68244;OBERMORSCHWIHR;68420;OBERMORSCHWIHR;
68258;PULVERSHEIM;68840;PULVERSHEIM;
68264;RANSPACH LE HAUT;68220;RANSPACH LE HAUT;
68270;RICHWILLER;68120;RICHWILLER;
68274;RIMBACH PRES GUEBWILLER;68500;RIMBACH PRES GUEBWILLER;
68278;RIXHEIM;68170;RIXHEIM;
68281;ROGGENHOUSE;68740;ROGGENHOUSE;
68292;ST AMARIN;68550;ST AMARIN;
68309;SIERENTZ;68510;SIERENTZ;
68313;SOPPE LE BAS;68780;SOPPE LE BAS;
68315;SOULTZ HAUT RHIN;68360;SOULTZ HAUT RHIN;
68317;SOULTZEREN;68140;SOULTZEREN;
68318;SOULTZMATT;68570;SOULTZMATT;
68321;STAFFELFELDEN;68850;STAFFELFELDEN;
68324;STEINBRUNN LE HAUT;68440;STEINBRUNN LE HAUT;
68328;STORCKENSOHN;68470;STORCKENSOHN;
68331;SUNDHOFFEN;68280;SUNDHOFFEN;
68336;TRAUBACH LE BAS;68210;TRAUBACH LE BAS;
68338;TURCKHEIM;68230;TURCKHEIM;
68341;UFFHEIM;68510;UFFHEIM;
68342;UFFHOLTZ;68700;UFFHOLTZ;
68343;UNGERSHEIM;68190;UNGERSHEIM;
68347;VIEUX FERRETTE;68480;VIEUX FERRETTE;
68352;VOLGELSHEIM;68600;VOLGELSHEIM;
68353;WAHLBACH;68130;WAHLBACH;
68355;WALDIGHOFEN;68640;WALDIGHOFEN;
68357;WALTENHEIM;68510;WALTENHEIM;
68364;WESTHALTEN;68250;WESTHALTEN;
68366;WICKERSCHWIHR;68320;WICKERSCHWIHR;
68367;WIDENSOLEN;68320;WIDENSOLEN;
68372;WILLER SUR THUR;68760;WILLER SUR THUR;
68374;WINTZENHEIM;68124;WINTZENHEIM;LOGELBACH
68377;WITTERSDORF;68130;WITTERSDORF;
68380;WOLSCHWILLER;68480;WOLSCHWILLER;
68385;ZIMMERBACH;68230;ZIMMERBACH;
69002;AIGUEPERSE;69790;AIGUEPERSE;
69008;ANCY;69490;ANCY;
69010;L ARBRESLE;69210;L ARBRESLE;
69012;LES ARDILLATS;69430;LES ARDILLATS;
69018;BEAUJEU;69430;BEAUJEU;
69020;BELMONT D AZERGUES;69380;BELMONT D AZERGUES;
69021;BESSENAY;69690;BESSENAY;
69021;BESSENAY;69690;BESSENAY;LA BREVENNE
69021;BESSENAY;69690;BESSENAY;LA GIRAUDIERE
69022;BIBOST;69690;BIBOST;
69028;BRINDAS;69126;BRINDAS;
69032;BULLY;69210;BULLY;
69048;CHASSAGNY;69700;CHASSAGNY;
69052;CHAZAY D AZERGUES;69380;CHAZAY D AZERGUES;
69054;CHENELETTE;69430;CHENELETTE;
69059;CIVRIEUX D AZERGUES;69380;CIVRIEUX D AZERGUES;
69060;CLAVEISOLLES;69870;CLAVEISOLLES;
69062;COISE;69590;COISE;
69066;COURS;69470;COURS;LA VILLE
69067;COURZIEU;69690;COURZIEU;
69077;DRACE;69220;DRACE;
69078;DUERNE;69850;DUERNE;
69086;FLEURIEUX SUR L ARBRESLE;69210;FLEURIEUX SUR L ARBRESLE;
69091;GIVORS;69700;GIVORS;
69092;GLEIZE;69400;GLEIZE;
69115;LIMAS;69400;LIMAS;
69116;LIMONEST;69760;LIMONEST;
69117;LISSIEU;69380;LISSIEU;
69137;MONTMELAS ST SORLIN;69640;MONTMELAS ST SORLIN;
69139;MONTROTTIER;69770;MONTROTTIER;
69140;MORANCE;69480;MORANCE;ST PIERRE
69151;LE PERREON;69460;LE PERREON;
69159;POUILLY LE MONIAL;69400;POUILLY LE MONIAL;
69165;REGNIE DURETTE;69430;REGNIE DURETTE;DURETTE
69168;ROCHETAILLEE SUR SAONE;69270;ROCHETAILLEE SUR SAONE;
69175;SAVIGNY;69210;SAVIGNY;
69184;STE CATHERINE;69440;STE CATHERINE;BARROT
69184;STE CATHERINE;69440;STE CATHERINE;LA FLACHERE
69204;ST GENIS LAVAL;69230;ST GENIS LAVAL;
69208;ST GERMAIN NUELLES;69210;ST GERMAIN NUELLES;
69208;ST GERMAIN NUELLES;69210;ST GERMAIN NUELLES;NUELLES
69209;ST IGNY DE VERS;69790;ST IGNY DE VERS;
69212;ST JEAN DES VIGNES;69380;ST JEAN DES VIGNES;
69213;ST JEAN DE TOUSLAS;69700;ST JEAN DE TOUSLAS;
69214;ST JEAN LA BUSSIERE;69550;ST JEAN LA BUSSIERE;
69217;ST JUST D AVRAY;69870;ST JUST D AVRAY;
69230;STE PAULE;69620;STE PAULE;
12049;CAMPUAC;12580;CAMPUAC;
12052;CAPDENAC GARE;12700;CAPDENAC GARE;
12054;LA CAPELLE BLEYS;12240;LA CAPELLE BLEYS;
12062;CASTELNAU PEGAYROLS;12620;CASTELNAU PEGAYROLS;
12076;CONQUES EN ROUERGUE;12320;CONQUES EN ROUERGUE;
12080;COUPIAC;12550;COUPIAC;
12086;LA CRESSE;12640;LA CRESSE;
12092;DURENQUE;12170;DURENQUE;
12093;LE FEL;12140;LE FEL;
12097;ESPEYRAC;12140;ESPEYRAC;
12108;GALGAN;12220;GALGAN;
12111;GOUTRENS;12390;GOUTRENS;
12113;GRAMOND;12160;GRAMOND;
12120;LAISSAC SEVERAC L EGLISE;12310;LAISSAC SEVERAC L EGLISE;SEVERAC L EGLISE
12125;LAVAL ROQUECEZIERE;12380;LAVAL ROQUECEZIERE;
12127;LEDERGUES;12170;LEDERGUES;
12133;LUC LA PRIMAUBE;12450;LUC LA PRIMAUBE;
12134;LUGAN;12220;LUGAN;
12145;MILLAU;12100;MILLAU;
12147;MONTAGNOL;12360;MONTAGNOL;CENOMES
12150;MONTEILS;12200;MONTEILS;
12153;MONTJAUX;12490;MONTJAUX;
12158;MONTSALES;12260;MONTSALES;
12164;MUR DE BARREZ;12600;MUR DE BARREZ;
12182;PIERREFICHE;12130;PIERREFICHE;
12185;PONT DE SALARS;12290;PONT DE SALARS;
12186;POUSTHOMY;12380;POUSTHOMY;
